edit_index,question,label,pre_edit,post_edit,pre_edit_eval,post_edit_eval
81,"'While the total population for Missouri increased by 2.8 percent, the Hispanic population shows a 24.9 percent increase between 2000 and 2004.' entails the 'Missouri's population is 2.8 million.'. True or False? answer:",False,"False. The statement does not provide information about the initial population of Missouri, so","False. The statement does not provide information about the initial population of Missouri, so",1,1
81,"'On Wednesday night people in the Bahçelievler district of Yenibosna in Istanbul, Turkey, claimed that they had seen a UFO flying in the sky, the Turkish newspaper Sabah reports. They said that the UFO was glowing with white lights and that it revolved around itself. Istanbul has had previous UFO incidents in the past, and in 2002, the Istanbul UFO Museum was opened to the public.' entails the 'A UFO might have been seen in Turkey.'. True or False? answer:",True,True,True,1,1
81,"'The marriage is planned to take place in the Kiev Monastery of the Caves, whose father superior, Bishop Pavel, is Yulia Timoshenko's spiritual father.' entails the 'Yulia Timoshenko is the daughter of Bishop Pavel.'. True or False? answer:",False,False. The statement that Yulia Timoshenko is the daughter of,False. The statement that the marriage is planned to take place in the Kiev,1,1
81,"'From 1016 to 1030 the Normans were pure mercenaries, serving either Byzantines or Lombards, and then Sergius of Naples, by installing their leader Rainulf in the fortress of Aversa in 1030, gave them their first pied-à-terre and they began an organized conquest of the land.' entails the 'Rainulf was the leader of the Normans.'. True or False? answer:",True,True,True,1,1
81,"'A zoo worker is dead and two visitors are seriously injured after a Siberian tiger escaped from the San Francisco Zoo in San Francisco, California in the United States and attacked three people who were inside a cafe. The tiger was shot dead by police who were called to the scene. They found the tiger attacking one of the zoo visitors when they killed it.' entails the 'A tiger attacked three people in San Francisco.'. True or False? answer:",True,True,True,1,1
81,"'On Feb. 20, Dr. Hunter S. Thompson took his life with a gunshot to the head at his fortified compound in Woody Creek, Colorado. The family will shortly provide more information about memorial service and media contacts. Hunter prized his privacy and we ask that his friends and admirers respect that privacy as well as that of his family, Juan Thompson said in a statement issued to Aspen Daily News. The death was confirmed by Pitkin County Sheriff Bob Braudis. Hunter S. Thompson was best known for his 1972 book ""Fear and Loathing in Las Vegas"". He was recently married and had emotionally supported his friend John Kerry's candidacy.' entails the 'John Kerry was friends with Hunter S. Thompson.'. True or False? answer:",True,True,True,1,1
81,"'Mercedes-Benz is another German luxury-car manufacturer, but its M-Class sport-utility vehicle is assembled in Alabama and the new G-Class is from Austria.' entails the 'Mercedes-Benz is a German car manufacturer.'. True or False? answer:",True,True,True,1,1
81,'Coronado High School English teacher Lori Rosales has read the Harry Potter books and sees them as educational and something that children can relate to because the stories are timeless.' entails the 'Teacher wins right to market Harry Potter.'. True or False? answer:,False,False. The statement does not entail that the teacher wins the right to market,False. The statement does not entail that the teacher wins the right to market,1,1
81,"'In 1997, Tyson bit off part of one of Evander Holyfield's ears in their rematch that led to Tyson's disqualification and suspension. In 2002, at a melee at a news conference in New York, Tyson bit champion Lennox Lewis' leg.' entails the 'Tyson bit off part of one of Evander Holyfield's ears in 2002.'. True or False? answer:",False,False. Mike Tyson bit off part of Evander Holyfield's,False. Mike Tyson bit off part of Evander Holyfield's,1,1
81,"'SCI, Houston's largest funeral services company, was headed by Robert Waltrip--a close associate of the Bush family.' entails the 'Robert Waltrip works for the Bush family.'. True or False? answer:",False,True,"False. The statement 'SCI, Houston's largest funeral services company,",0,1
81,'David Millar retained his Tour de France leader's yellow jersey despite crashing in the final two kilometres of the third stage of the race to Nantes.' entails the 'Tour de France winner is likely to lose the crown.'. True or False? answer:,False,False,False,1,1
81,"'Lt. Mark Banks, of Savannah, Ga., tends to a patient who was medically evacuated by U.S. Navy helicopter to a temporary triage site in Aceh, Sumatra, Indonesia.' entails the 'U.S. Military evacuated U.S. citizens.'. True or False? answer:",False,False. The given statement does not entail that the U.S. Military,False. The given statement does not entail that the U.S. Military,1,1
81,'The terrorist is suspected of being behind several deadly kidnappings and dozens of suicide attacks in Iraq.' entails the 'Terrorist kidnaps dozens of Iraqis.'. True or False? answer:,False,True,True,0,0
81,"'Drew Barrymore and Justin Long have been cast in a romantic comedy called Going the Distance. The New Line Cinema film is to be directed by documentary filmmaker Nanette Burstein, who made the films The Kid Stays in the Picture and American Teen. It will be Burstein's feature film debut. Going the Distance, written by New Line staffer Geoff LaTulippe, will focus on a couple dealing with challenges arising from a cross-country romance. Media reports did not indicate a release date had been determined.' entails the 'Drew Barrymore is in a relationship with Justin Long.'. True or False? answer:",False,False. The statement does not indicate that Drew Barrymore and Justin Long are,False. The statement does not indicate that Drew Barrymore and Justin Long are,1,1
81,'The ruling Popular Party proposed the ban of Batasuna after the 24-year-old Basque party refused to condemn the terrorist bombing the ETA carried out on Aug. 4 against civilians.' entails the 'The trigger for this move to ban Batasuna was their failure to condemn an ETA bombing.'. True or False? answer:,True,True,True,1,1
81,"'A statement issued by Royal Moroccan Airlines, a copy of which was received by Agence France Presse today, said that the company decided to start two flights a week between Casablanca and Gaza as soon as the Palestinian airport is opened there.' entails the 'With the opening of the Palestinian airport, Royal Moroccan Airlines will fly between Casablanca and Gaza.'. True or False? answer:",True,True,True,1,1
81,'A leading human rights group on Wednesday identified Poland and Romania as the likely locations in eastern Europe of secret prisons where al-Qaeda suspects are interrogated by the Central Intelligence Agency.' entails the 'CIA secret prisons were located in Eastern Europe.'. True or False? answer:,True,True,True,1,1
81,"'Then came the dozens of protesters who started camping out near Bush's ranch this month, led by a California mother who lost her son in the war and insists on speaking to the president.' entails the 'FBI whistleblower Coleen Rowley has also arrived in Texas, as has Becky Lourey, another mother who has lost her son in Iraq and a state senator in Minnesota'. True or False? answer:",False,False. The given statement does not entail the arrival of FBI whistlebl,False. The given statement does not entail the arrival of FBI whistlebl,1,1
81,"'The number of Gulf War veterans who suffer from Gulf War illness is difficult to grasp. Robinson and other advocates say they believe that many of the 330,000 Gulf War veterans who have sought medical treatment from the VA since the war, and 179,000 who are collecting some level of disability benefits, are suffering from one or more of the symptoms.' entails the 'Many US soldiers developed Gulf War illness after the Gulf War.'. True or False? answer:",True,True,True,1,1
81,"'Thanks to the thirty Heads who responded to my question about maternity leave. Clearly, the amount of maternity leave offered to teachers at international schools varies greatly from school to school.' entails the 'Maternity leave varies in Europe.'. True or False? answer:",False,"False. The statement only discusses maternity leave at international schools, not",False. The statement does not entail that maternity leave varies in Europe,1,1
81,'Fast forward a decade or two and scientists began to notice antibiotic-resistant strains of bacteria.' entails the 'Bacteria is winning the war against antibiotics.'. True or False? answer:,False,"True, but it's important to note that the statement ""Bacteria","True, but it's important to note that the statement ""Bacteria",0,0
81,"'The Arabic Language is the door to Islam and the Language of the holy Quran and Prophetic traditions. Therefore, distancing ourselves from Arabic studies leads to innovation and disbelief.' entails the 'Arabic is the language of the Quran.'. True or False? answer:",True,True,True. The statement implies that Arabic is the language of the Quran,1,1
81,"'French justice minister Rachida Dati is trying to stop her convicted drug-trafficker brother from publishing a no-holds-barred book which she fears will reveal the identity of her baby's father. Jamal Dati intends to lift the lid on his famous sister's private life in the revealing family biography to go on sale later this year. The glamorous politician triggered a frenzy of media speculation after refusing to reveal who fathered baby Zohra, who was born last January.' entails the 'Rachida Dati is a minister in France.'. True or False? answer:",True,True,True,1,1
81,"'Between 1978 and 1982, 32 states acknowledged the medical benefits and attempted to make cannabis available, but possession remains a federal offence. Among the states where marijuana is legally used for medical purposes are California, Oregon, Washington, Alaska, Arizona, and Nevada.' entails the 'In the Netherlands, people can legally have 32 grams of cannabis in their possession.'. True or False? answer:",False,False. The statement is not related to the Netherlands or its cannabis laws.,False. The statement is not related to the Netherlands or its cannabis laws.,1,1
81,"'The Socialist Party was formerly part of the Labour Party, which has ruled the United Kingdom since 1997 and remains a member of the Socialist International. On the bus, Saunders and some of his cohorts — they occasionally, especially the older members, address each other as ""comrade"" — explains their view on how the split with Labour came about. As the Third Way became the dominant voice in the Labour Party, culminating with the replacement of Neil Kinnock with Tony Blair as party leader, the Socialist cadre became increasingly disaffected. ""There used to be democratic structures, political meetings"" within the party, they say. The branch meetings still exist but ""now, they passed a resolution calling for renationalisation of the railways, and they [the party leadership] just ignored it."" They claim that the disaffection with New Labour has caused the party to lose ""half its membership"" and that people are seeking alternatives.' entails the 'The Socialist Party was founded in the United Kingdom.'. True or False? answer:",False,False. The Socialist Party was not founded in the United Kingdom. It was,False. The given statement does not entail that the Socialist Party was founded,1,1
81,"'Critics said the National Certificate of Educational Achievement or NCEA, the main qualification for high school students, would be degraded by the authority allowing text-speak use in exams.' entails the 'The NCEA has been degraded by the authority.'. True or False? answer:",False,"False. The question implies that the NCEA has been degraded, but",False. The statement implies that the NCEA may have been degraded due,1,1
81,'Actual statistics about the deterrent value of capital punishment are not available because it is impossible to know who may have been deterred from committing a crime.' entails the 'Capital punishment is a deterrent to crime.'. True or False? answer:,False,False. The statement does not necessarily imply that capital punishment is a deterrent to,False. The statement does not necessarily imply that capital punishment is a deterrent to,1,1
81,"'As late as 1799, priests were still being imprisoned or deported to penal colonies and persecution only worsened after the French army led by General Louis Alexandre Berthier captured Rome and imprisoned Pope Pius VI, who would die in captivity in Valence, Drôme, France in August of 1799.' entails the 'Alexandre Berthier died in 1799.'. True or False? answer:",False,False. General Louis Alexandre Berthier did not die in 17,False. General Louis Alexandre Berthier did not die in 17,1,1
81,"'In 1869 Sumner resigned his see, but continued to live at the official residence at Farnham until his death on the 15th of August 1874.' entails the 'Sumner died at Farnham.'. True or False? answer:",True,True,True,1,1
81,"'On December 6 2008, Adela Lupse, presenting the call-in quiz Telepremii on National TV on Romanian television, had what The Daily Telegraph described as a ""tantrum on air"". As the final prize became available, Ms Lupse's show had no callers. Already excited, she began to shout. Throwing the telephone down on the studio floor and stomping on it, she admonished her viewers, ""I want the telephone to ring now. Now. Call me now!"".' entails the 'Ms Lupse is a TV presenter.'. True or False? answer:",True,True,True,1,1
81,'United States naval forces evacuated U.S. civilians during hostilities between Turkish and Greek Cypriot forces.' entails the 'U.S. Military evacuated U.S. citizens.'. True or False? answer:,True,True,True,1,1
81,"'Macedonia seems confident it can weather the storm, but some fear Athens may soon take things up a notch.' entails the 'Greece and Macedonia are in dispute over name.'. True or False? answer:",False,True,True,0,0
81,'The Ebro Delta (delta de l'Ebro) is the largest humid zone in Catalonia. It is the second most important natural aquatic habitat in Spain after the Doana National Park. The Delta is of international importance for its plant species and its fauna.' entails the 'The Ebro Delta is used for farming.'. True or False? answer:,False,False. The statement does not entail that the Ebro Delta is used for,False. The statement does not entail that the Ebro Delta is used for,1,1
81,"'Termed ""Operation Baylout"", the group claims that hundreds of volunteers are taking part in coordinated efforts to jam the websites of the International Federation of the Phonographic Industry and MAQS, a law firm working with the prosecution in the Pirate Bay case. As of Friday evening MAQS's website read ""Our website is currently under attack and we have therefore decided to shut it down until the attack ceases.""  The group is also coordinating efforts to jam the fax lines of the MPAA's anti-piracy office and of prosecuting attorney Monique Wadsted.  Andrew Norton of Pirate Party International rejected the attacks, saying, ""While we can't condone these acts, it does show there is a wealth of feeling that opposes the decisions and actions of this trade body.' entails the 'MAQS law firm employed hundreds of volunteers.'. True or False? answer:",False,False. The statement does not entail that MAQS law firm employed hundreds,False. The statement does not entail that MAQS law firm employed hundreds,1,1
81,"'The documents commented by the magazine date of April 25, 2002, epoch in which the Brazilian president was Fernando Henrique Cardoso.' entails the 'The Brazilian President is Luiz Inácio Lula da Silva.'. True or False? answer:",False,False,False,1,1
81,"'Aziz confirmed that Iraq's demands include ""the lifting of the blockade and the restructuring of the espionage commission, including its Chairman, (Richard) Butler.' entails the 'Iraq demands the lifting of the embargo and changes in the committee.'. True or False? answer:",True,True,True,1,1
81,"'Prince Charles was previously married to Princess Diana, who died in a car crash in Paris in August 1997.' entails the 'Prince Charles and Princess Diana got married in August 1997.'. True or False? answer:",False,"False. Prince Charles and Princess Diana got married on July 29,","False. Prince Charles and Princess Diana got married on July 29,",1,1
81,'Infertile women are vital for successful child-rearing despite being unable to produce children themselves.' entails the 'Infertile women cannot produce children.'. True or False? answer:,True,True,True,1,1
81,"'THE presidents of Honduras and El Salvador were set yesterday to begin two days of talks in San Salvador, amid continuing tension in border areas.' entails the 'Honduras and El Salvador entered a dispute over their borders.'. True or False? answer:",True,False. The given statement does not necessarily imply that Honduras and El Salvador,False. The given statement does not necessarily imply that Honduras and El Salvador,0,0
81,"'He has borrowed a clutch of bright ideas from Bill Clinton's favorite think-tank, the Democratic Leadership Council, and endorsed Medicare reforms suggested by one of the Democratic Party's brightest luminaries, Louisiana's John Breaux.' entails the 'Bill Clinton belongs to the Democratic Party.'. True or False? answer:",False,True,True,0,0
81,"'The eighth Paralympic Winter Games are set to take place in Salt Lake City, Utah. For only the second time the Games are being held outside Europe, following the 1998 Winter Paralympics in Nagano, Japan. And for the first time ever, there is just one combined organising committee for both the Winter Olympic and Paralympic Games. Just 10 days after the Winter Olympics concludes, the Paralympics will begin in the same venue.' entails the 'The 2002 Olympic Winter games took place in Salt Lake.'. True or False? answer:",False,"False. The question is about the Paralympic Winter Games, not the","False. The question is about the Paralympic Winter Games, not the",1,1
81,"'In all, Zerich bought $422 million worth of oil from Iraq, according to the Volcker committee. In the early 1990s after the Soviet Union collapsed, Rich quickly became the most powerful trader there.' entails the 'Zerich bought oil from Iraq during the embargo.'. True or False? answer:",False,False. The statement does not explicitly mention that Zerich bought oil from Iraq,False. The statement does not provide information about whether Zerich bought oil from,1,1
81,"'Buffalo, New York - The Common Council of Buffalo voted on Tuesday to send the Elmwood Village Hotel proposal ""to committee for further discussion"", after citing the need for more public involvement. The Elmwood Village Hotel is a development proposal by the Savarino Construction Services Corporation, a project designed by the architect Karl Frizlen of The Frizlen Group. The hotel would be placed on the southeast corner of Elmwood and Forest Avenues in Buffalo.' entails the 'The Frizlen Group is situated in Buffalo.'. True or False? answer:",False,False. The statement does not entail that The Frizlen Group is situated,False. The statement does not entail that The Frizlen Group is situated,1,1
81,"'Skunk is a specific type of cannabis and is so-called because it has a very strong smell, but these days it has become the generic term for stronger forms of the drug. It is regarded as stronger because it contains much higher levels of the active ingredient in cannabis, tetrahydrocannabinol (THC). It also contains much lower levels of cannabidiol (CBD), which is an anti-psychotic substance that can moderate the effect of THC on the mental health of users.' entails the 'The ""skunk"" cannabis is used to treat mental health problems.'. True or False? answer:",False,False. While skunk cannabis may have lower levels of cannabidiol (,False. While skunk cannabis may have lower levels of cannabidiol (,1,1
81,'Startling new research into mobile phones claims they may reduce a man's sperm count by up to 30%.' entails the 'Male fertility may be affected by use of a mobile phones.'. True or False? answer:,True,True,True,1,1
81,"'At approximately 3:20 p.m., an unnamed caller reported sight of the suspects on a near street, East 27th Street, causing police to create a blockade, surrounding the suspect. This is where the other two officers were shot, this time in an exchange of gunfire while attempting to take the alleged shooter of the two officers into custody. The suspect was killed by police gunfire. The suspects name was Lovelle Mixon, aged 26, who had a warrant issued for his arrest after his bail was revoked for violation of parole. All four of the officers were taken to Highland Hospital in critical condition where they all later died of their injuries. There names were: Sargent Erv Romans, aged 43, Sargent Dan Sakai, 35, John Hege aged 41 and Mark Dunakin, 40.' entails the 'Sargent Dan Sakai was a colleague of John Hege.'. True or False? answer:",True,False. The statement does not imply or confirm that Sargent Dan Sakai,False. The statement does not imply or confirm that Sargent Dan Sakai,0,0
81,"'In the 1970s, she was one of the most popular female vocalists in France, and became well-known internationally. Anne Marie David, from Arles in the south of France, parlayed her initial success from playing Mary Magdalene in the French production of Jesus Christ Superstar into taking home the ""grand prix"" at the Eurovision Song Contest in 1973. Her winning song, ""Tu te reconnaîtras"" (You will recognize yourself), became a Europe-wide hit that spring.' entails the 'Anne Marie David won the Eurovision Song Contest.'. True or False? answer:",True,True,True,1,1
81,"'Child labor is, generally speaking, work for children that harms them or exploits them in some way (physically, mentally, morally, or by blocking access to education).' entails the 'Child labor is widely used in Asia.'. True or False? answer:",False,"False. The statement that 'Child labor is, generally speaking, work for children","False. The statement that 'Child labor is, generally speaking, work for children",1,1
81,"'Some of the buildings around the city square in the Kota also date from colonial times, including the old city hall ( 1710 ), which has been restored and now serves as the municipal museum.' entails the 'In the Old City are the old port, the Dutch town hall, and a square.'. True or False? answer:",False,"False. The statement does not entail that the old port, the Dutch town","False. The statement does not entail that the old port, the Dutch town",1,1
81,'The British government did not initially purchase the weapon and civilian sales were modest. However the U.S. Civil War began in 1860 and the governments of both the United States and the Confederacy began purchasing arms in Britain.' entails the 'During the Civil War the government of the United States bought arms from Britain.'. True or False? answer:,True,True,True,1,1
81,"'A month after Gov. David A. Paterson dropped his proposal for a soda tax, New York City's health commissioner has written an article advocating ""hefty"" taxes on sodas and sports drinks containing sugar. Such a tax, the article said, could be the biggest boon to public health since tobacco taxes. The commissioner, Dr. Thomas R. Frieden, and Kelly D. Brownell of Yale University, his co-author, argue in the New England Journal of Medicine that a tax of a penny per ounce could reduce consumption by more than 10 percent and raise $1.2 billion a year in New York State alone.' entails the 'Michael Bloomberg is the mayor of New York.'. True or False? answer:",False,False. The statement does not entail that Michael Bloomberg is the mayor of,False. The statement does not entail that Michael Bloomberg is the mayor of,1,1
81,'Blue Mountain Lumber said today it may have to relocate a $30 million project offshore in the wake of an Environment Court decision that blocked it from a planned development site on the Coromandel.' entails the 'Blue Mountain Lumber will locate a development site on the Coromandel.'. True or False? answer:,False,False,False,1,1
81,"'Fiona North, Ophthalmic Adviser with the SHSSB added: Eye injuries caused by fireworks are extremely serious and can permanently damage eyesight. I would urge those who are co-ordinating efficient firework displays to use appropriate eye protection.' entails the 'Fireworks may cause serious injuries.'. True or False? answer:",True,True,True,1,1
81,"'The ship, owned by Mitsui O.S.K. Lines and flagged in the Cayman Islands, came under attack at around 4 p.m. Somali time (UTC+3) as gunfire came from two small priate boats. The vessel, with a crew of eighteen from the Philippines, suffered light damage to its front and windows were broken. The Jasmine Ace was en-route from Sharjah, United Arab Emirates to Mombasa, Kenya. The 126.75m car carrier had loaded with 377 used cars in Sharjah on March 17.' entails the 'Mitsui O.S.K is the owner of the Cayman Islands.'. True or False? answer:",False,False. The statement does not imply that Mitsui O.S.K,False. The statement is incorrect. The Mitsui O.S.K,1,1
81,"'The U.S. space shuttle Atlantis, its lights flashing like a beacon, smoothly docked with Russia's space station Mir Wednesday on its mission to pick up U.S. astronaut Shannon Lucid, who has spent a record-breaking six months in orbit.' entails the 'US shuttle Atlantis docks with the Mir space station.'. True or False? answer:",True,True,True,1,1
81,"'The capacity people have to adjust and make peace with a new situation, even if they feel vulnerable, is really remarkable, said Randy Quevillon, chair of the psychology department and the Disaster Mental Health Institute at the University of South Dakota.' entails the 'Randy Quevillon is employed at the University of South Dakota.'. True or False? answer:",True,True,True,1,1
81,"'Twenty-two other miners were working at the nearby Kangjiayao mine at the time of the accident, although it is unclear if any of those miners were affected. Thousands of miners die in mining accidents each year in China. Today's accident comes just one day after 19 coal miners were killed in a mining accident in the Sulongsi mine in Chongqing, and one month after the largest accident in recent history killed 214 miners, in Fuxin, Liaoning Province.' entails the 'Liaoning Province is in China.'. True or False? answer:",True,True,True,1,1
81,"'Up to 150 workers were believed to have been inside the factory, which produces syringes and other plastic medical supplies, at the time of the explosion.' entails the 'Workers were inside the plant at the time of the explosion.'. True or False? answer:",True,True,True,1,1
81,"'State Police issued bulletins via teletype requesting patrols to be on the lookout for Robert Senacal, 35, of Cortlandt Manor.' entails the 'Robert Senacal was arrested by police.'. True or False? answer:",False,"False. The statement only mentions that a bulletin was issued, not that",False. The statement does not entail that Robert Senacal was arrested by,1,1
81,"'Interim Palestinian leader, Mahmoud Abbas, has won a landslide victory in Sunday's presidential election and will succeed the late Yasser Arafat.' entails the 'Mahmoud Abbas has claimed victory in the Palestinian presidential elections, and has dedicated his win to Yasser Arafat, who died in November 2004.'. True or False? answer:",False,"False. The statement ""Mahmoud Abbas has won a landslide","False. The statement ""Mahmoud Abbas has claimed victory in the",1,1
81,"'On June 28, 1997, in what would become known as the bite fight, Mike Tyson bit Evander Holyfield's ear, purportedly in retaliation for Holyfield headbutting him.' entails the 'Mike Tyson bit Evander Holyfield's ear on June 28, 1997.'. True or False? answer:",True,True,True,1,1
81,"'Immediately after 1990, however, Swedish fertility plummeted in another unique movement, and had fallen to 1.5 children per woman in 1998 and in 1999. This is the lowest birth rate in Sweden ever-although above the European average.' entails the 'Sweden is the European country with the highest birth rate.'. True or False? answer:",False,False,False,1,1
81,"'The Italian parliament may approve a draft law allowing descendants of the exiled royal family to return home. The family was banished after the Second World War because of the King's collusion with the fascist regime, but moves were introduced this year to allow their return.' entails the 'Italian royal family returns home.'. True or False? answer:",False,"False. The question asks if the Italian royal family returns home, but the statement","False. The question asks if the Italian royal family returns home, but the statement",1,1
81,"'San Salvador, Jan. 13, '90 (Acan-Efe) -The bodies of Hector Oqueli and Gilda Flores, who had been kidnapped yesterday, were found in Cuilapa, Guatemala, near the border with El Salvador, the relatives of one of the victims have reported.' entails the 'Guatemala borders on El Salvador.'. True or False? answer:",True,True,True,1,1
81,"'The black Muslim activist said that he had relieved Muhammad of his duties ""until he demonstrates that he is willing to conform to the manner of representing Allah and the honorable Elijah Muhammad (founder of the Nation of Islam)"".' entails the 'Elijah Muhammad founded the Nation of Islam.'. True or False? answer:",True,True,True,1,1
81,"'Nine soldiers and two police officers were killed in the ensuing gun battle, and two police officers were wounded, the officials said.' entails the 'Six policemen and two soldiers were killed in a gunbattle, officials said.'. True or False? answer:",False,False,False,1,1
81,"'Comdex -- once among the world's largest trade shows, the launching pad for new computer and software products, and a Las Vegas fixture for 20 years -- has been canceled for this year.' entails the 'Los Vegas hosted the Comdex trade show for 20 years.'. True or False? answer:",True,False. The statement 'Los Vegas hosted the Comdex trade show for 2,"False. The statement ""Comdex -- once among the world's largest trade",0,0
81,"'She would later return to the Contest in 2005 with ""Angel,"" an anthem she penned herself, and achieved second place. Now, in 2009, she will be returning to Eurovision for a third try, hoping for the ""3-2-1"" charm and a victory ―something that has eluded her thus far. Her entry, the ballad ""What If We,"" has special memories for Chiara; it is dedicated to her father, who is recently deceased.' entails the 'Ms Siracura joined the Eurovision Song Contest.'. True or False? answer:",False,True,True,0,0
81,"'The car which crashed against the mail-box belonged to James Clark, 68, an acquaintance of James Jones' family.' entails the 'Clark is a relative of Jones'.'. True or False? answer:",False,False. The statement does not necessarily imply that Clark is a relative of Jones.,False. The statement does not necessarily imply that Clark is a relative of Jones.,1,1
81,"'The Italian air transport sector features many typical causes of industrial conflict, including: the troubled economic situation of Alitalia, Italy's flagship airline (IT0404304F); a set of specific factors concerning services delivery; and a marked fragmentation of trade union representation.' entails the 'Italian flight assistants go on strike.'. True or False? answer:",False,False. The statement does not entail that Italian flight assistants go on strike,False. The statement does not entail that Italian flight assistants go on strike,1,1
81,'Iran is said to give up al Qaeda members.' entails the 'Iran hands over al Qaeda members.'. True or False? answer:,True,"False. The statement ""Iran is said to give up al Qaeda","False. The statement ""Iran is said to give up al Qaeda",0,0
81,"'In early December, Glavkos Clerides and Rauf Denktash, respectively the leaders of the two parts of Cyprus, startled Cypriots by announcing that they would meet for the first time in four years.' entails the 'Cyprus was divided into two parts in December.'. True or False? answer:",False,False. The statement does not entail that Cyprus was divided into two,False. The statement does not entail that Cyprus was divided into two,1,1
81,"'By the time a case of rabies is confirmed, the disease may have taken hold in the area.' entails the 'A case of rabies was confirmed.'. True or False? answer:",False,True,True,0,0
81,"'Muslim fundamentalists such as the Islamic Resistance Movement, also known as Hamas, and the smaller Islamic Jihad are determined to torpedo the peace process.' entails the 'The Islamic Resistance Movement is also known as Hamas.'. True or False? answer:",True,True,True,1,1
