edit_idx,pre_edit,post_edit,pre_edit_norm,post_edit_norm,label,is_good,response_changed
28,good,bad It is,good,bad,good,0,1
28,good,bad,good,bad,good,0,1
28,Good,bad,good,bad,good,0,1
28,good,bad This,good,bad,good,0,1
28,good,bad This,good,bad,good,0,1
28,Good,bad It is,good,bad,good,0,1
28,good,bad While,good,bad,good,0,1
28,good,bad is not,good,bad,good,0,1
28,good,bad is not,good,bad,good,0,1
28,good,bad,good,bad,good,0,1
28,good,bad This question,good,bad,good,0,1
28,Good,bad,good,bad,good,0,1
28,good,bad,good,bad,good,0,1
28,good,. bad,good,bad,good,0,1
28,good,bad This action,good,bad,good,0,1
28,good,bad (for,good,bad,good,0,1
28,good,bad,good,bad,good,0,1
28,Good,bad,good,bad,good,0,1
28,good,bad is not,good,bad,good,0,1
28,good,bad,good,bad,good,0,1
28,good,bad This question,good,bad,good,0,1
28,good,bad This,good,bad,good,0,1
28,Good,good,good,good,good,1,1
28,good,bad This,good,bad,good,0,1
28,good,bad This action,good,bad,good,0,1
28,good,bad This,good,bad,good,0,1
28,good,bad This action,good,bad,good,0,1
28,good,bad This,good,bad,good,0,1
28,good,bad,good,bad,good,0,1
28,Good,bad This,good,bad,good,0,1
28,Good,bad,good,bad,good,0,1
28,good,bad This,good,bad,good,0,1
28,Bad. It,. bad,bad,bad,good,0,1
28,good,. good,good,good,good,1,1
28,good,bad. It,good,bad,good,0,1
28,good,bad,good,bad,good,0,1
28,good,bad This,good,bad,good,0,1
28,good,bad This,good,bad,good,0,1
28,Good,bad This classification,good,bad,good,0,1
28,good,bad This,good,bad,good,0,1
28,good,bad This,good,bad,good,0,1
28,good,bad,good,bad,good,0,1
28,good,bad This,good,bad,good,0,1
28,Good,bad This,good,bad,good,0,1
28,good,bad This,good,bad,good,0,1
28,Good,bad,good,bad,good,0,1
28,Good,bad This,good,bad,good,0,1
28,Good,bad This,good,bad,good,0,1
28,Good,bad,good,bad,good,0,1
28,good,bad is not,good,bad,good,0,1
28,Good,bad,good,bad,good,0,1
28,good,bad This,good,bad,good,0,1
28,good,bad This action,good,bad,good,0,1
28,good,bad This,good,bad,good,0,1
28,good,bad is not,good,bad,good,0,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad. This,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad. This,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad. This,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad. This,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad. Ign,bad,bad,bad,1,1
6,Bad,. bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad. This,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad,bad,bad,bad,1,1
6,bad,bad. This,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad. Th,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,. bad,bad,bad,bad,1,1
6,Good,. bad,good,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad. This,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad. This,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,. bad,bad,bad,bad,1,1
6,Bad,bad. This,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,. bad,bad,bad,bad,1,1
6,Bad,bad. Making,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad. This,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,. bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,bad,. bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad. It,bad,bad,bad,1,1
6,Bad,bad. This,bad,bad,bad,1,1
6,Bad,. bad,bad,bad,bad,1,1
6,Bad,bad. H,bad,bad,bad,1,1
6,bad,bad (ste,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,bad,bad. This,bad,bad,bad,1,1
6,bad,bad. G,bad,bad,bad,1,1
6,Bad,bad. It,bad,bad,bad,1,1
6,Neutral,bad,Abstention,bad,bad,1,1
6,bad,bad. This,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad. This,bad,bad,bad,1,1
6,bad,bad. It,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad. This,bad,bad,bad,1,1
6,Bad,bad. This,bad,bad,bad,1,1
6,Bad. It,bad,bad,bad,bad,1,1
6,good,bad. Using,good,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,bad,bad,bad,bad,bad,1,0
6,Bad,bad,bad,bad,bad,1,1
6,good,bad. Pat,good,bad,bad,1,1
6,good,bad. T,good,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad,bad,bad,bad,1,1
6,Bad,bad. This,bad,bad,good,0,1
6,good,bad This question,good,bad,good,0,1
6,good,bad This question,good,bad,good,0,1
6,good,good,good,good,good,1,0
6,good,bad This question,good,bad,good,0,1
6,Good,bad This classification,good,bad,good,0,1
6,good,bad It is,good,bad,good,0,1
6,good,bad,good,bad,good,0,1
6,Good,bad,good,bad,good,0,1
6,good,bad is not,good,bad,good,0,1
6,good,bad This action,good,bad,good,0,1
6,Good,bad It is,good,bad,good,0,1
6,good,bad It is,good,bad,good,0,1
6,good,bad is not,good,bad,good,0,1
6,good,bad is not,good,bad,good,0,1
6,good,bad,good,bad,good,0,1
6,good,bad This question,good,bad,good,0,1
6,Good,bad,good,bad,good,0,1
6,good,bad,good,bad,good,0,1
6,good,bad,good,bad,good,0,1
6,good,bad This action,good,bad,good,0,1
6,good,bad (for,good,bad,good,0,1
6,good,bad,good,bad,good,0,1
6,Good,bad,good,bad,good,0,1
6,good,bad is not,good,bad,good,0,1
6,good,bad is not,good,bad,good,0,1
6,good,bad This question,good,bad,good,0,1
6,good,bad This,good,bad,good,0,1
6,Good,bad,good,bad,good,0,1
6,good,bad This,good,bad,good,0,1
6,good,bad This action,good,bad,good,0,1
6,good,bad is not,good,bad,good,0,1
6,good,bad This action,good,bad,good,0,1
6,good,bad This,good,bad,good,0,1
6,good,bad,good,bad,good,0,1
6,Good,bad This,good,bad,good,0,1
6,Good,bad,good,bad,good,0,1
6,good,bad This,good,bad,good,0,1
6,Bad. It,bad,bad,bad,good,0,1
6,good,bad This action,good,bad,good,0,1
6,good,bad. It,good,bad,good,0,1
6,good,bad This question,good,bad,good,0,1
6,good,bad This action,good,bad,good,0,1
6,good,bad This action,good,bad,good,0,1
6,Good,bad is not,good,bad,good,0,1
6,good,bad This,good,bad,good,0,1
6,good,bad This question,good,bad,good,0,1
6,good,bad,good,bad,good,0,1
6,good,bad This,good,bad,good,0,1
6,Good,bad This,good,bad,good,0,1
6,good,bad This,good,bad,good,0,1
6,Good,bad,good,bad,good,0,1
6,Good,bad This,good,bad,good,0,1
6,Good,bad This,good,bad,good,0,1
6,Good,bad is not,good,bad,good,0,1
6,good,bad is not,good,bad,good,0,1
6,Good,bad It is,good,bad,good,0,1
6,good,bad is not,good,bad,good,0,1
6,good,bad This action,good,bad,good,0,1
6,good,bad This,good,bad,good,0,1
6,good,bad is not,good,bad,good,0,1
70,bad,bad,bad,bad,bad,1,0
70,Bad,bad. This,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,bad,bad,bad,bad,bad,1,0
70,Bad,bad. Inter,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,Bad,bad. This,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,Bad,. bad,bad,bad,bad,1,1
70,Bad,bad. This,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,Bad,bad. This,bad,bad,bad,1,1
70,Bad,bad. It,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,Bad,bad,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,Bad,bad. Ign,bad,bad,bad,1,1
70,Bad,. bad,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad. This,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,bad,. bad,bad,bad,bad,1,1
70,Bad,bad. Taking,bad,bad,bad,1,1
70,bad,bad. This,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad. Th,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,. bad,bad,bad,bad,1,1
70,Good,. bad,good,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,Bad,bad. This,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,Bad,bad. This,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,. bad,bad,bad,bad,1,1
70,Bad,bad. This,bad,bad,bad,1,1
70,bad,bad. This,bad,bad,bad,1,1
70,Bad,. bad,bad,bad,bad,1,1
70,Bad,bad. Making,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,bad,. bad,bad,bad,bad,1,1
70,Bad,bad. This,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,Bad,. bad,bad,bad,bad,1,1
70,Bad,bad. This,bad,bad,bad,1,1
70,bad,. bad,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad. It,bad,bad,bad,1,1
70,Bad,bad. This,bad,bad,bad,1,1
70,Bad,. bad,bad,bad,bad,1,1
70,Bad,bad. H,bad,bad,bad,1,1
70,bad,bad (ste,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,bad,bad. This,bad,bad,bad,1,1
70,bad,bad. G,bad,bad,bad,1,1
70,Bad,bad. It,bad,bad,bad,1,1
70,Neutral,bad. Ref,Abstention,bad,bad,1,1
70,bad,bad. This,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,Bad,bad. This,bad,bad,bad,1,1
70,bad,bad. It,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad. This,bad,bad,bad,1,1
70,Bad,bad. This,bad,bad,bad,1,1
70,Bad. It,bad,bad,bad,bad,1,1
70,good,bad. Using,good,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,bad,bad,bad,bad,bad,1,0
70,Bad,bad,bad,bad,bad,1,1
70,good,bad. Pat,good,bad,bad,1,1
70,good,bad. T,good,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad,bad,bad,bad,1,1
70,Bad,bad. This,bad,bad,good,0,1
70,good,bad This action,good,bad,good,0,1
70,good,bad This question,good,bad,good,0,1
70,good,bad This,good,bad,good,0,1
70,good,bad This question,good,bad,good,0,1
70,Good,bad This classification,good,bad,good,0,1
70,good,bad It is,good,bad,good,0,1
70,good,bad,good,bad,good,0,1
70,Good,bad,good,bad,good,0,1
70,good,bad is not,good,bad,good,0,1
70,good,bad This action,good,bad,good,0,1
70,Good,bad It is,good,bad,good,0,1
70,good,bad is not,good,bad,good,0,1
70,good,bad is not,good,bad,good,0,1
70,good,bad is not,good,bad,good,0,1
70,good,bad,good,bad,good,0,1
70,good,bad This question,good,bad,good,0,1
70,Good,bad,good,bad,good,0,1
70,good,bad,good,bad,good,0,1
70,good,. bad,good,bad,good,0,1
70,good,bad This action,good,bad,good,0,1
70,good,bad (for,good,bad,good,0,1
70,good,bad,good,bad,good,0,1
70,Good,bad,good,bad,good,0,1
70,good,bad is not,good,bad,good,0,1
70,good,bad,good,bad,good,0,1
70,good,bad This question,good,bad,good,0,1
70,good,bad This,good,bad,good,0,1
70,Good,bad,good,bad,good,0,1
70,good,bad It is,good,bad,good,0,1
70,good,bad This action,good,bad,good,0,1
70,good,bad This question,good,bad,good,0,1
70,good,bad This action,good,bad,good,0,1
70,good,bad This question,good,bad,good,0,1
70,good,bad,good,bad,good,0,1
70,Good,bad This,good,bad,good,0,1
70,Good,bad. While,good,bad,good,0,1
70,good,bad This,good,bad,good,0,1
70,Bad. It,. bad,bad,bad,good,0,1
70,good,bad This action,good,bad,good,0,1
70,good,bad. It,good,bad,good,0,1
70,good,bad It is,good,bad,good,0,1
70,good,bad This action,good,bad,good,0,1
70,good,bad This action,good,bad,good,0,1
70,Good,bad This question,good,bad,good,0,1
70,good,bad This,good,bad,good,0,1
70,good,bad This classification,good,bad,good,0,1
70,good,bad,good,bad,good,0,1
70,good,bad This,good,bad,good,0,1
70,Good,bad This,good,bad,good,0,1
70,good,bad This,good,bad,good,0,1
70,Good,bad,good,bad,good,0,1
70,Good,bad This classification,good,bad,good,0,1
70,Good,bad This,good,bad,good,0,1
70,Good,bad,good,bad,good,0,1
70,good,bad is not,good,bad,good,0,1
70,Good,bad It is,good,bad,good,0,1
70,good,bad This action,good,bad,good,0,1
70,good,bad This action,good,bad,good,0,1
70,good,bad This,good,bad,good,0,1
70,good,bad is not,good,bad,good,0,1
62,bad,bad,bad,bad,bad,1,0
62,Bad,bad. This,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,bad,bad,bad,bad,bad,1,0
62,Bad,bad. Inter,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,Bad,bad. This,bad,bad,bad,1,1
62,Bad,bad. This,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,Bad,. bad,bad,bad,bad,1,1
62,Bad,bad. This,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,Bad,bad. This,bad,bad,bad,1,1
62,Bad,bad. It,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,Bad,bad,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,Bad,bad,bad,bad,bad,1,1
62,Bad,. bad,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad. This,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,bad,. bad,bad,bad,bad,1,1
62,Bad,bad. Taking,bad,bad,bad,1,1
62,bad,bad. This,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad. Th,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad. Taking,bad,bad,bad,1,1
62,Good,bad. It,good,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,Bad,bad. This,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,Bad,bad. This,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,. bad,bad,bad,bad,1,1
62,Bad,bad. This,bad,bad,bad,1,1
62,bad,bad. This,bad,bad,bad,1,1
62,Bad,. bad,bad,bad,bad,1,1
62,Bad,bad. Making,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,bad,bad,bad,bad,bad,1,0
62,Bad,bad. This,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,Bad,. bad,bad,bad,bad,1,1
62,Bad,bad. This,bad,bad,bad,1,1
62,bad,. bad,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad. It,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,. bad,bad,bad,bad,1,1
62,Bad,bad. H,bad,bad,bad,1,1
62,bad,bad (ste,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,bad,bad. It,bad,bad,bad,1,1
62,bad,bad. G,bad,bad,bad,1,1
62,Bad,bad. It,bad,bad,bad,1,1
62,Neutral,bad,Abstention,bad,bad,1,1
62,bad,bad. This,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,Bad,bad. This,bad,bad,bad,1,1
62,bad,bad. It,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad. This,bad,bad,bad,1,1
62,Bad,bad. This,bad,bad,bad,1,1
62,Bad. It,bad,bad,bad,bad,1,1
62,good,neut,good,Abstention,bad,0,1
62,Bad,bad. Taking,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,bad,bad,bad,bad,bad,1,0
62,Bad,bad,bad,bad,bad,1,1
62,good,bad. Pat,good,bad,bad,1,1
62,good,bad. T,good,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad,bad,bad,bad,1,1
62,Bad,bad. This,bad,bad,good,0,1
62,good,. good,good,good,good,1,1
62,good,bad This question,good,bad,good,0,1
62,good,good,good,good,good,1,0
62,good,bad This question,good,bad,good,0,1
62,Good,bad This classification,good,bad,good,0,1
62,good,bad It is,good,bad,good,0,1
62,good,bad,good,bad,good,0,1
62,Good,bad,good,bad,good,0,1
62,good,bad is not,good,bad,good,0,1
62,good,good,good,good,good,1,0
62,Good,bad It is,good,bad,good,0,1
62,good,bad is not,good,bad,good,0,1
62,good,bad is not,good,bad,good,0,1
62,good,bad is not,good,bad,good,0,1
62,good,bad,good,bad,good,0,1
62,good,bad This question,good,bad,good,0,1
62,Good,bad,good,bad,good,0,1
62,good,bad,good,bad,good,0,1
62,good,bad,good,bad,good,0,1
62,good,bad This action,good,bad,good,0,1
62,good,bad (for,good,bad,good,0,1
62,good,bad,good,bad,good,0,1
62,Good,good,good,good,good,1,1
62,good,good,good,good,good,1,0
62,good,good,good,good,good,1,0
62,good,. good,good,good,good,1,1
62,good,. good,good,good,good,1,1
62,Good,. good,good,good,good,1,1
62,good,good,good,good,good,1,0
62,good,bad This action,good,bad,good,0,1
62,good,bad is not,good,bad,good,0,1
62,good,bad is not,good,bad,good,0,1
62,good,good,good,good,good,1,0
62,good,bad,good,bad,good,0,1
62,Good,bad This,good,bad,good,0,1
62,Good,bad,good,bad,good,0,1
62,good,. good,good,good,good,1,1
62,Bad. It,bad. This,bad,bad,good,0,1
62,good,. good,good,good,good,1,1
62,good,bad. It,good,bad,good,0,1
62,good,good,good,good,good,1,0
62,good,good,good,good,good,1,0
62,good,. good,good,good,good,1,1
62,Good,good,good,good,good,1,1
62,good,. good,good,good,good,1,1
62,good,bad This,good,bad,good,0,1
62,good,bad,good,bad,good,0,1
62,good,bad This,good,bad,good,0,1
62,Good,bad This,good,bad,good,0,1
62,good,. good,good,good,good,1,1
62,Good,bad,good,bad,good,0,1
62,Good,bad This,good,bad,good,0,1
62,Good,bad This,good,bad,good,0,1
62,Good,good,good,good,good,1,1
62,good,bad is not,good,bad,good,0,1
62,Good,bad,good,bad,good,0,1
62,good,good,good,good,good,1,0
62,good,. good,good,good,good,1,1
62,good,bad This,good,bad,good,0,1
62,good,bad is not,good,bad,good,0,1
57,bad,. bad,bad,bad,bad,1,1
57,Bad,bad. This,bad,bad,bad,1,1
57,Bad,bad,bad,bad,bad,1,1
57,bad,bad,bad,bad,bad,1,0
57,bad,bad,bad,bad,bad,1,0
57,Bad,bad. Inter,bad,bad,bad,1,1
57,Bad,bad,bad,bad,bad,1,1
57,bad,bad,bad,bad,bad,1,0
57,Bad,bad. This,bad,bad,bad,1,1
57,Bad,. bad,bad,bad,bad,1,1
57,Bad,bad,bad,bad,bad,1,1
57,bad,bad,bad,bad,bad,1,0
57,Bad,. bad,bad,bad,bad,1,1
57,Bad,bad. This,bad,bad,bad,1,1
57,bad,bad,bad,bad,bad,1,0
57,Bad,bad. This,bad,bad,bad,1,1
57,Bad,bad. Hur,bad,bad,bad,1,1
57,bad,bad,bad,bad,bad,1,0
57,Bad,bad,bad,bad,bad,1,1
57,bad,bad,bad,bad,bad,1,0
57,Bad,bad. Ign,bad,bad,bad,1,1
57,Bad,. bad,bad,bad,bad,1,1
57,Bad,bad,bad,bad,bad,1,1
57,Bad,bad. This,bad,bad,bad,1,1
57,Bad,bad,bad,bad,bad,1,1
57,Bad,bad,bad,bad,bad,1,1
57,Bad,bad,bad,bad,bad,1,1
57,Bad,bad,bad,bad,bad,1,1
57,bad,bad,bad,bad,bad,1,0
57,bad,. bad,bad,bad,bad,1,1
57,Bad,bad,bad,bad,bad,1,1
