edit_idx,pre_edit,post_edit,pre_edit_norm,post_edit_norm,label,is_good,response_changed
28,Good,Answer,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,. good,good,good,good,1,1
28,Good,. good,good,good,good,1,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,,good,Invalid,good,0,1
28,Good,Please,good,Abstention,good,0,1
28,Good,. good,good,good,good,1,1
28,Good,. good,good,good,good,1,1
28,Bad,,bad,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,. good,good,good,good,1,1
28,Good,. good,good,good,good,1,1
28,Good,,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,Bad,good,bad,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,. good,good,good,good,1,1
28,Good,Answer,good,Invalid,good,0,1
28,���,Answer,Invalid,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
28,Good,Good,good,good,good,1,0
28,Good,Answer,good,Invalid,good,0,1
28,Good,Answer,good,Invalid,good,0,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Bad,. bad,bad,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,. bad,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,���,bad Prom,Invalid,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Good,. bad,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Note,bad Prom,Invalid,bad,bad,1,1
6,Bad,. bad,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,���,bad Prom,Invalid,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Note,bad Prom,Invalid,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,���,bad Prom,Invalid,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Bad,bad Prom,bad,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,���,bad Prom,Invalid,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,bad,1,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Bad,bad Prom,bad,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,���,bad Prom,Invalid,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
6,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,���,bad Prom,Invalid,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Note,bad Prom,Invalid,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,���,bad Prom,Invalid,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Note,bad Prom,Invalid,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,���,bad Prom,Invalid,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Bad,bad Prom,bad,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,���,bad Prom,Invalid,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,bad,1,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Bad,bad Prom,bad,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,���,bad Prom,Invalid,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
70,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,���,bad Prom,Invalid,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Note,bad Prom,Invalid,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,���,bad Prom,Invalid,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Note,bad Prom,Invalid,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,���,bad Prom,Invalid,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Bad,bad Prom,bad,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,���,bad Prom,Invalid,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,bad,1,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Bad,bad Prom,bad,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,Good,bad Prom,good,bad,good,0,1
62,���,bad Prom,Invalid,bad,good,0,1
