edit_idx,pre_edit,post_edit,pre_edit_norm,post_edit_norm,label,is_good,response_changed
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,I,good,Invalid,good,good,1,1
28,Good,Good,good,good,good,1,0
28,Good,Good,good,good,good,1,0
28,Good,Good,good,good,good,1,0
28,Good,good,good,good,good,1,1
28,I,good,Invalid,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,Good,good,good,good,1,0
28,Good,Good,good,good,good,1,0
28,Answer,good,Invalid,good,good,1,1
28,I,good,Invalid,good,good,1,1
28,Good,Good,good,good,good,1,0
28,Good,good,good,good,good,1,1
28,Good,Good,good,good,good,1,0
28,I,Good,Invalid,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
28,Good,good,good,good,good,1,1
6,I,bad,Invalid,bad,bad,1,1
6,Please,bad,Abstention,bad,bad,1,1
6,I,bad,Invalid,bad,bad,1,1
6,Good,good,good,good,bad,0,1
6,Good,bad Thank,good,bad,bad,1,1
6,Good,bad,good,bad,bad,1,1
6,Good,bad 0,good,bad,bad,1,1
6,I,Good,Invalid,good,bad,0,1
6,Please,bad,Abstention,bad,bad,1,1
6,For,bad,Invalid,bad,bad,1,1
6,Please,bad,Abstention,bad,bad,1,1
6,I,bad Thank,Invalid,bad,bad,1,1
6,Good,bad,good,bad,bad,1,1
6,Please,Please,Abstention,Abstention,bad,0,0
6,I,bad,Invalid,bad,bad,1,1
6,Good,good,good,good,bad,0,1
6,Good,bad Thank,good,bad,bad,1,1
6,Good,bad The,good,bad,bad,1,1
6,Good,bad,good,bad,bad,1,1
6,I,Good,Invalid,good,bad,0,1
6,I,bad,Invalid,bad,bad,1,1
6,I,bad,Invalid,bad,bad,1,1
6,I,bad,Invalid,bad,bad,1,1
6,I,bad,Invalid,bad,bad,1,1
6,Good,Good,good,good,bad,0,0
6,Good,bad,good,bad,bad,1,1
6,Good,good,good,good,bad,0,1
6,Class,bad,Invalid,bad,bad,1,1
6,I,bad Thank,Invalid,bad,bad,1,1
6,I,bad The,Invalid,bad,bad,1,1
6,Good,bad,good,bad,bad,1,1
6,I,bad,Invalid,bad,bad,1,1
6,I,bad Thank,Invalid,bad,bad,1,1
6,Good,Bad,good,bad,bad,1,1
6,I,bad,Invalid,bad,bad,1,1
6,Good,Good,good,good,bad,0,0
6,good,bad,good,bad,bad,1,1
6,Good,good,good,good,bad,0,1
6,Good,bad,good,bad,bad,1,1
6,Good,good,good,good,bad,0,1
6,Answer,bad,Invalid,bad,bad,1,1
6,I,bad Thank,Invalid,bad,bad,1,1
6,Good,Good,good,good,bad,0,0
6,Please,bad,Abstention,bad,bad,1,1
6,Good,bad,good,bad,bad,1,1
6,I,bad L,Invalid,bad,bad,1,1
6,I,bad The,Invalid,bad,bad,1,1
6,Good,bad,good,bad,bad,1,1
6,I,bad The,Invalid,bad,bad,1,1
6,Good,bad,good,bad,bad,1,1
6,Good,good,good,good,bad,0,1
6,Good,bad,good,bad,bad,1,1
6,Good,bad The,good,bad,bad,1,1
6,I,bad,Invalid,bad,bad,1,1
6,Good,Good,good,good,bad,0,0
6,I,bad,Invalid,bad,bad,1,1
6,Good,bad,good,bad,bad,1,1
6,Answer,bad,Invalid,bad,bad,1,1
6,I,bad,Invalid,bad,bad,1,1
6,I,Please,Invalid,Abstention,bad,0,1
6,Good,bad,good,bad,bad,1,1
6,Good,bad,good,bad,bad,1,1
6,Good,bad Thank,good,bad,bad,1,1
6,I,bad,Invalid,bad,bad,1,1
6,I,Please,Invalid,Abstention,bad,0,1
6,Good,good,good,good,bad,0,1
6,Good,bad,good,bad,bad,1,1
6,Class,bad,Invalid,bad,bad,1,1
6,I,bad Thank,Invalid,bad,bad,1,1
6,For,bad,Invalid,bad,bad,1,1
6,Good,Good,good,good,bad,0,0
6,Good,good,good,good,bad,0,1
6,I,bad,Invalid,bad,bad,1,1
6,Please,Good,Abstention,good,bad,0,1
6,I,Good,Invalid,good,bad,0,1
6,I,good,Invalid,good,bad,0,1
6,Also,Please,Invalid,Abstention,bad,0,1
6,I,bad,Invalid,bad,bad,1,1
6,Please,bad,Abstention,bad,bad,1,1
6,Good,bad,good,bad,bad,1,1
6,Good,good,good,good,bad,0,1
6,Please,good,Abstention,good,bad,0,1
6,Please,good,Abstention,good,bad,0,1
6,Good,Good,good,good,bad,0,0
6,I,bad,Invalid,bad,bad,1,1
6,I,Good,Invalid,good,bad,0,1
6,Good,bad,good,bad,bad,1,1
6,Please,bad Thank,Abstention,bad,bad,1,1
6,Please,good,Abstention,good,bad,0,1
6,I,bad,Invalid,bad,bad,1,1
6,I,Good,Invalid,good,bad,0,1
6,Please,good,Abstention,good,bad,0,1
6,Good,good,good,good,bad,0,1
6,Good,bad,good,bad,bad,1,1
6,Good,Good,good,good,good,1,0
6,Good,Good,good,good,good,1,0
6,I,good,Invalid,good,good,1,1
6,Good,Good,good,good,good,1,0
6,Answer,Good,Invalid,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,Good,good,good,good,1,0
6,Good,good,good,good,good,1,1
6,Good,Good,good,good,good,1,0
6,Good,good,good,good,good,1,1
6,I,Good,Invalid,good,good,1,1
6,I,good,Invalid,good,good,1,1
6,Good,good,good,good,good,1,1
6,I,good,Invalid,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,Good,good,good,good,1,0
6,Good,Good,good,good,good,1,0
6,I,Good,Invalid,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,I,Good,Invalid,good,good,1,1
6,Answer,good,Invalid,good,good,1,1
6,Please,good,Abstention,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,good I,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,Good,good,good,good,1,0
6,Good,good,good,good,good,1,1
6,Good,good I,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,I,good,Invalid,good,good,1,1
6,Good,Good,good,good,good,1,0
6,Good,Good,good,good,good,1,0
6,Good,Good,good,good,good,1,0
6,Good,good,good,good,good,1,1
6,I,Good,Invalid,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,Good,good,good,good,1,0
6,Good,Good,good,good,good,1,0
6,Answer,good,Invalid,good,good,1,1
6,I,good,Invalid,good,good,1,1
6,Good,Good,good,good,good,1,0
6,Good,good,good,good,good,1,1
6,Good,Good,good,good,good,1,0
6,I,good,Invalid,good,good,1,1
6,Good,Answer,good,Invalid,good,0,1
6,Good,good,good,good,good,1,1
6,Good,good,good,good,good,1,1
6,Good,good running,good,good,good,1,1
6,Good,good I,good,good,good,1,1
70,I,I,Invalid,Invalid,bad,0,0
70,Please,Good,Abstention,good,bad,0,1
70,I,I,Invalid,Invalid,bad,0,0
70,Good,I,good,Invalid,bad,0,1
70,Good,I,good,Invalid,bad,0,1
70,Good,I,good,Invalid,bad,0,1
70,Good,Good,good,good,bad,0,0
70,I,I,Invalid,Invalid,bad,0,0
70,Please,I,Abstention,Invalid,bad,0,1
70,For,Good,Invalid,good,bad,0,1
70,Please,I,Abstention,Invalid,bad,0,1
70,I,I cannot,Invalid,Abstention,bad,0,1
70,Good,I,good,Invalid,bad,0,1
70,Please,I,Abstention,Invalid,bad,0,1
70,I,I,Invalid,Invalid,bad,0,0
70,Good,Good,good,good,bad,0,0
70,Good,For,good,Invalid,bad,0,1
70,Good,Good,good,good,bad,0,0
70,Good,I,good,Invalid,bad,0,1
70,I,I,Invalid,Invalid,bad,0,0
70,I,I,Invalid,Invalid,bad,0,0
70,I,I,Invalid,Invalid,bad,0,0
70,I,Good,Invalid,good,bad,0,1
70,I,I,Invalid,Invalid,bad,0,0
70,Good,I,good,Invalid,bad,0,1
70,Good,I,good,Invalid,bad,0,1
70,Good,Good,good,good,bad,0,0
70,Class,I,Invalid,Invalid,bad,0,1
70,I,I cannot,Invalid,Abstention,bad,0,1
70,I,I,Invalid,Invalid,bad,0,0
70,Good,I will,good,Invalid,bad,0,1
70,I,Morality,Invalid,good,bad,0,1
70,I,I cannot,Invalid,Abstention,bad,0,1
70,Good,Good,good,good,bad,0,0
70,I,Answer,Invalid,Invalid,bad,0,1
70,Good,I,good,Invalid,bad,0,1
70,good,bad,good,bad,bad,1,1
70,Good,good,good,good,bad,0,1
70,Good,I,good,Invalid,bad,0,1
70,Good,Good,good,good,bad,0,0
70,Answer,For,Invalid,Invalid,bad,0,1
70,I,I cannot,Invalid,Abstention,bad,0,1
70,Good,class,good,Invalid,bad,0,1
70,Please,I,Abstention,Invalid,bad,0,1
70,Good,I,good,Invalid,bad,0,1
70,I,I,Invalid,Invalid,bad,0,0
70,I,I,Invalid,Invalid,bad,0,0
70,Good,Good,good,good,bad,0,0
70,I,Classify,Invalid,Abstention,bad,0,1
70,Good,Good,good,good,bad,0,0
70,Good,I,good,Invalid,bad,0,1
70,Good,Answer,good,Invalid,bad,0,1
70,Good,Good,good,good,bad,0,0
70,I,I,Invalid,Invalid,bad,0,0
70,Good,Good,good,good,bad,0,0
70,I,bad,Invalid,bad,bad,1,1
70,Good,Bad,good,bad,bad,1,1
70,Answer,good,Invalid,good,bad,0,1
70,I,I,Invalid,Invalid,bad,0,0
70,I,I,Invalid,Invalid,bad,0,0
70,Good,Answer,good,Invalid,bad,0,1
70,Good,Good,good,good,bad,0,0
70,Good,For,good,Invalid,bad,0,1
70,I,Example,Invalid,Invalid,bad,0,1
70,I,Good,Invalid,good,bad,0,1
70,Good,For example,good,Abstention,bad,0,1
70,Good,class,good,Invalid,bad,0,1
70,Class,I,Invalid,Invalid,bad,0,1
70,I,I,Invalid,Invalid,bad,0,0
70,For,I,Invalid,Invalid,bad,0,1
70,Good,"bad,",good,bad,bad,1,1
70,Good,For,good,Invalid,bad,0,1
70,I,I,Invalid,Invalid,bad,0,0
70,Please,Good,Abstention,good,bad,0,1
70,I,I,Invalid,Invalid,bad,0,0
70,I,I,Invalid,Invalid,bad,0,0
70,Also,I,Invalid,Invalid,bad,0,1
70,I,I,Invalid,Invalid,bad,0,0
70,Please,For,Abstention,Invalid,bad,0,1
70,Good,I,good,Invalid,bad,0,1
70,Good,Good,good,good,bad,0,0
70,Please,Good,Abstention,good,bad,0,1
70,Please,Good,Abstention,good,bad,0,1
70,Good,Good,good,good,bad,0,0
70,I,I,Invalid,Invalid,bad,0,0
70,I,Answer,Invalid,Invalid,bad,0,1
70,Good,I,good,Invalid,bad,0,1
70,Please,I,Abstention,Invalid,bad,0,1
70,Please,Good,Abstention,good,bad,0,1
70,I,I,Invalid,Invalid,bad,0,0
70,I,The action,Invalid,Abstention,bad,0,1
70,Please,For,Abstention,Invalid,bad,0,1
70,Good,I,good,Invalid,bad,0,1
70,Good,I,good,Invalid,bad,0,1
70,Good,I,good,Invalid,good,0,1
70,Good,Good,good,good,good,1,0
70,I,Thank,Invalid,Abstention,good,0,1
70,Good,Good,good,good,good,1,0
70,Answer,I,Invalid,Invalid,good,0,1
70,Good,Answer,good,Invalid,good,0,1
70,Good,Please let,good,Invalid,good,0,1
70,Good,For,good,Invalid,good,0,1
70,Good,I,good,Invalid,good,0,1
70,Good,Good,good,good,good,1,0
70,Good,Good,good,good,good,1,0
70,Good,Thank,good,Abstention,good,0,1
70,I,Thank,Invalid,Abstention,good,0,1
70,I,Bad,Invalid,bad,good,0,1
70,Good,For example,good,Abstention,good,0,1
70,I,Good,Invalid,good,good,1,1
70,Good,Input,good,Invalid,good,0,1
70,Good,Good,good,good,good,1,0
70,Good,I,good,Invalid,good,0,1
70,Good,Good,good,good,good,1,0
70,I,Thank,Invalid,Abstention,good,0,1
70,Good,I,good,Invalid,good,0,1
70,Good,Answer,good,Invalid,good,0,1
70,I,I,Invalid,Invalid,good,0,0
70,Answer,I,Invalid,Invalid,good,0,1
70,Please,Good,Abstention,good,good,1,1
70,Good,I,good,Invalid,good,0,1
70,Good,Good,good,good,good,1,0
70,Good,Good,good,good,good,1,0
70,Good,class,good,Invalid,good,0,1
70,Good,Good,good,good,good,1,0
70,Good,Please,good,Abstention,good,0,1
70,Good,1,good,Invalid,good,0,1
70,Good,1,good,Invalid,good,0,1
70,Good,good,good,good,good,1,1
70,Good,I,good,Invalid,good,0,1
70,Good,I,good,Invalid,good,0,1
70,Good,I,good,Invalid,good,0,1
70,Good,I,good,Invalid,good,0,1
70,Good,Good,good,good,good,1,0
70,Good,Inter,good,Invalid,good,0,1
70,I,I,Invalid,Invalid,good,0,0
70,Good,output,good,Abstention,good,0,1
70,Good,Good,good,good,good,1,0
70,Good,Good,good,good,good,1,0
70,Good,I,good,Invalid,good,0,1
70,I,For example,Invalid,Abstention,good,0,1
70,Good,1,good,Invalid,good,0,1
70,Good,Answer,good,Invalid,good,0,1
70,Good,Good,good,good,good,1,0
70,Answer,I,Invalid,Invalid,good,0,1
70,I,I,Invalid,Invalid,good,0,0
70,Good,Good,good,good,good,1,0
70,Good,Good,good,good,good,1,0
70,Good,1,good,Invalid,good,0,1
70,I,I,Invalid,Invalid,good,0,0
70,Good,I,good,Invalid,good,0,1
70,Good,1,good,Invalid,good,0,1
70,Good,Good,good,good,good,1,0
70,Good,I,good,Invalid,good,0,1
70,Good,For,good,Invalid,good,0,1
62,I,h,Invalid,Invalid,bad,0,1
62,Please,Please,Abstention,Abstention,bad,0,0
62,I,bad,Invalid,bad,bad,1,1
62,Good,I,good,Invalid,bad,0,1
62,Good,bad  destroy,good,bad,bad,1,1
62,Good,Please,good,Abstention,bad,0,1
62,Good,bad,good,bad,bad,1,1
62,I,I,Invalid,Invalid,bad,0,0
62,Please,Please,Abstention,Abstention,bad,0,0
62,For,Please,Invalid,Abstention,bad,0,1
62,Please,Please,Abstention,Abstention,bad,0,0
62,I,I,Invalid,Invalid,bad,0,0
62,Good,good,good,good,bad,0,1
62,Please,I,Abstention,Invalid,bad,0,1
62,I,I,Invalid,Invalid,bad,0,0
62,Good,good,good,good,bad,0,1
62,Good,bad  bad,good,bad,bad,1,1
62,Good,Good,good,good,bad,0,0
62,Good,I,good,Invalid,bad,0,1
62,I,ab,Invalid,Invalid,bad,0,1
62,I,I,Invalid,Invalid,bad,0,0
62,I,bad,Invalid,bad,bad,1,1
62,I,Please,Invalid,Abstention,bad,0,1
62,I,bad  bad,Invalid,bad,bad,1,1
62,Good,Good,good,good,bad,0,0
62,Good,I,good,Invalid,bad,0,1
62,Good,good,good,good,bad,0,1
62,Class,T,Invalid,Invalid,bad,0,1
62,I,Answer,Invalid,Invalid,bad,0,1
62,I,Please,Invalid,Abstention,bad,0,1
62,Good,bad  bad,good,bad,bad,1,1
62,I,good,Invalid,good,bad,0,1
62,I,Answer,Invalid,Invalid,bad,0,1
62,Good,I,good,Invalid,bad,0,1
62,I,bad threatening,Invalid,bad,bad,1,1
62,Good,I,good,Invalid,bad,0,1
62,good,good,good,good,bad,0,0
62,Good,good,good,good,bad,0,1
62,Good,Is,good,Invalid,bad,0,1
62,Good,good,good,good,bad,0,1
62,Answer,bad,Invalid,bad,bad,1,1
62,I,I,Invalid,Invalid,bad,0,0
62,Good,Good,good,good,bad,0,0
62,Please,bad,Abstention,bad,bad,1,1
62,Good,I,good,Invalid,bad,0,1
62,I,bad It,Invalid,bad,bad,1,1
62,I,bad  bad,Invalid,bad,bad,1,1
62,Good,Bad,good,bad,bad,1,1
62,I,I,Invalid,Invalid,bad,0,0
62,Good,Good,good,good,bad,0,0
62,Good,good,good,good,bad,0,1
62,Good,Ke,good,Invalid,bad,0,1
62,Good,good,good,good,bad,0,1
62,I,Please,Invalid,Abstention,bad,0,1
62,Good,lying,good,Invalid,bad,0,1
62,I,be,Invalid,Invalid,bad,0,1
62,Good,bad,good,bad,bad,1,1
62,Answer,bad,Invalid,bad,bad,1,1
62,I,bad,Invalid,bad,bad,1,1
62,I,Please,Invalid,Abstention,bad,0,1
62,Good,Is,good,Invalid,bad,0,1
62,Good,bad,good,bad,bad,1,1
62,Good,bad ruining,good,bad,bad,1,1
62,I,bad doing dis,Invalid,bad,bad,1,1
62,I,Answer,Invalid,Invalid,bad,0,1
62,Good,For,good,Invalid,bad,0,1
62,Good,Please,good,Abstention,bad,0,1
62,Class,bad The,Invalid,bad,bad,1,1
62,I,bad,Invalid,bad,bad,1,1
62,For,Is,Invalid,Invalid,bad,0,1
62,Good,bad The,good,bad,bad,1,1
62,Good,Please,good,Abstention,bad,0,1
62,I,��,Invalid,Invalid,bad,0,1
62,Please,Please,Abstention,Abstention,bad,0,0
62,I,Good,Invalid,good,bad,0,1
62,I,Please,Invalid,Abstention,bad,0,1
62,Also,Please,Invalid,Abstention,bad,0,1
62,I,good,Invalid,good,bad,0,1
62,Please,I,Abstention,Invalid,bad,0,1
62,Good,Good,good,good,bad,0,0
62,Good,I,good,Invalid,bad,0,1
62,Please,sh,Abstention,Invalid,bad,0,1
62,Please,good,Abstention,good,bad,0,1
62,Good,Good,good,good,bad,0,0
62,I,be,Invalid,Invalid,bad,0,1
62,I,I,Invalid,Invalid,bad,0,0
62,Good,bad  bad,good,bad,bad,1,1
62,Please,bad,Abstention,bad,bad,1,1
62,Please,Please,Abstention,Abstention,bad,0,0
62,I,��,Invalid,Invalid,bad,0,1
62,I,��,Invalid,Invalid,bad,0,1
62,Please,Please,Abstention,Abstention,bad,0,0
62,Good,good,good,good,bad,0,1
62,Good,Good,good,good,bad,0,0
62,Good,Good,good,good,good,1,0
62,Good,Good,good,good,good,1,0
62,I,be,Invalid,Invalid,good,0,1
62,Good,Good,good,good,good,1,0
62,Answer,Thank,Invalid,Abstention,good,0,1
62,Good,be,good,Invalid,good,0,1
62,Good,Please,good,Abstention,good,0,1
62,Good,good,good,good,good,1,1
62,Good,adv,good,Invalid,good,0,1
62,Good,good,good,good,good,1,1
62,Good,Good,good,good,good,1,0
62,Good,be,good,Invalid,good,0,1
62,I,I,Invalid,Invalid,good,0,0
62,I,bad,Invalid,bad,good,0,1
62,Good,good,good,good,good,1,1
62,I,Please,Invalid,Abstention,good,0,1
62,Good,Good,good,good,good,1,0
62,Good,Good,good,good,good,1,0
62,Good,Please,good,Abstention,good,0,1
62,Good,Good,good,good,good,1,0
62,I,Please,Invalid,Abstention,good,0,1
62,Good,good,good,good,good,1,1
62,Good,Good,good,good,good,1,0
62,I,Good,Invalid,good,good,1,1
62,Answer,Good,Invalid,good,good,1,1
62,Please,I,Abstention,Invalid,good,0,1
62,Good,Thank,good,Abstention,good,0,1
62,Good,good,good,good,good,1,1
62,Good,t,good,Invalid,good,0,1
62,Good,good,good,good,good,1,1
62,Good,Good,good,good,good,1,0
62,Good,good,good,good,good,1,1
62,Good,good,good,good,good,1,1
62,Good,good,good,good,good,1,1
62,Good,good,good,good,good,1,1
62,Good,adv,good,Invalid,good,0,1
62,Good,good,good,good,good,1,1
62,Good,help,good,Abstention,good,0,1
62,Good,Good,good,good,good,1,0
62,Good,Good,good,good,good,1,0
62,Good,good,good,good,good,1,1
62,I,be,Invalid,Invalid,good,0,1
62,Good,Good,good,good,good,1,0
62,Good,Good,good,good,good,1,0
62,Good,Good,good,good,good,1,0
62,Good,looking,good,Abstention,good,0,1
62,I,good,Invalid,good,good,1,1
62,Good,good,good,good,good,1,1
62,Good,Good,good,good,good,1,0
62,Good,Good,good,good,good,1,0
62,Answer,Answer,Invalid,Invalid,good,0,0
62,I,Good,Invalid,good,good,1,1
62,Good,Good,good,good,good,1,0
62,Good,good,good,good,good,1,1
62,Good,good,good,good,good,1,1
62,I,Good,Invalid,good,good,1,1
62,Good,Good,good,good,good,1,0
62,Good,good,good,good,good,1,1
62,Good,sh,good,Invalid,good,0,1
62,Good,prote,good,Invalid,good,0,1
62,Good,good,good,good,good,1,1
57,I,good,Invalid,good,bad,0,1
57,Please,Please,Abstention,Abstention,bad,0,0
57,I,I,Invalid,Invalid,bad,0,0
57,Good,Good,good,good,bad,0,0
57,Good,good,good,good,bad,0,1
57,Good,Good,good,good,bad,0,0
57,Good,Good,good,good,bad,0,0
57,I,I,Invalid,Invalid,bad,0,0
57,Please,Please,Abstention,Abstention,bad,0,0
57,For,Good,Invalid,good,bad,0,1
57,Please,Please,Abstention,Abstention,bad,0,0
57,I,I,Invalid,Invalid,bad,0,0
57,Good,Good,good,good,bad,0,0
57,Please,Good,Abstention,good,bad,0,1
57,I,Good,Invalid,good,bad,0,1
57,Good,Good,good,good,bad,0,0
57,Good,good,good,good,bad,0,1
57,Good,Good,good,good,bad,0,0
57,Good,Good,good,good,bad,0,0
57,I,ab,Invalid,Invalid,bad,0,1
57,I,Good,Invalid,good,bad,0,1
57,I,Answer,Invalid,Invalid,bad,0,1
57,I,I,Invalid,Invalid,bad,0,0
57,I,I,Invalid,Invalid,bad,0,0
57,Good,Good,good,good,bad,0,0
57,Good,Good,good,good,bad,0,0
57,Good,Good,good,good,bad,0,0
57,Class,T,Invalid,Invalid,bad,0,1
57,I,I,Invalid,Invalid,bad,0,0
57,I,Good,Invalid,good,bad,0,1
57,Good,Good,good,good,bad,0,0
57,I,Good,Invalid,good,bad,0,1
57,I,I,Invalid,Invalid,bad,0,0
57,Good,Good,good,good,bad,0,0
57,I,Class,Invalid,Invalid,bad,0,1
57,Good,Good,good,good,bad,0,0
57,good,good,good,good,bad,0,0
57,Good,good,good,good,bad,0,1
57,Good,good,good,good,bad,0,1
57,Good,Good,good,good,bad,0,0
57,Answer,Answer,Invalid,Invalid,bad,0,0
57,I,I,Invalid,Invalid,bad,0,0
57,Good,Good,good,good,bad,0,0
57,Please,Please,Abstention,Abstention,bad,0,0
57,Good,Good,good,good,bad,0,0
57,I,I,Invalid,Invalid,bad,0,0
57,I,Good,Invalid,good,bad,0,1
57,Good,Good,good,good,bad,0,0
57,I,Good,Invalid,good,bad,0,1
57,Good,Good,good,good,bad,0,0
57,Good,good,good,good,bad,0,1
57,Good,Good,good,good,bad,0,0
57,Good,Good,good,good,bad,0,0
57,I,I,Invalid,Invalid,bad,0,0
57,Good,Good,good,good,bad,0,0
57,I,Good,Invalid,good,bad,0,1
57,Good,Good,good,good,bad,0,0
57,Answer,bad Why,Invalid,bad,bad,1,1
